,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO,OUT
491,73.38,36.99,10.18,31.37,42.91,11.54,3
492,63.8,22.66,12.83,23.83,32.69,8.86,3
493,56.24,19.62,13.17,24.71,32.67,7.96,2
494,42.79,17.82,9.33,25.37,31.0,5.63,2
495,44.07,15.41,7.63,41.91,54.35,12.44,2
496,37.29,10.48,6.0,46.23,58.2,11.97,1
497,20.9,7.51,5.59,42.13,54.52,12.39,1
498,19.19,6.18,4.88,39.52,51.02,11.5,1
499,11.71,4.92,4.55,45.33,59.93,14.6,2
500,8.59,4.89,4.19,51.64,67.22,15.58,3
501,52.02,17.89,9.58,137.88,283.29,145.41,3
502,60.15,34.53,22.58,124.61,231.2,106.59,3
503,80.42,35.24,17.8,138.11,232.74,94.63,2
504,49.46,11.56,5.08,20.48,26.05,5.57,2
505,36.38,6.92,4.33,18.81,23.83,5.02,1
506,19.85,5.7,2.84,26.7,31.72,5.02,1
507,15.64,5.14,3.36,42.53,48.59,6.06,2
508,28.54,7.88,7.93,56.44,63.86,7.42,2
509,31.31,6.47,4.51,81.16,95.62,14.46,2
510,49.68,4.61,5.72,74.72,86.51,11.79,2
511,30.44,5.01,5.78,77.54,88.76,11.22,2
512,33.47,5.3,5.09,56.36,60.85,4.49,2
513,27.92,6.02,5.55,75.43,88.24,12.81,3
514,40.11,5.77,6.93,110.53,163.16,52.63,2
515,46.66,16.62,5.28,76.47,99.91,23.44,3
516,55.76,25.23,4.48,64.95,78.88,13.93,2
517,47.38,23.87,5.1,58.49,68.3,9.81,2
518,28.04,14.54,4.05,63.49,78.62,15.13,2
519,32.27,9.43,3.67,73.41,105.91,32.5,2
520,44.14,18.85,6.02,87.91,142.88,54.97,3
521,61.33,19.0,7.88,68.84,107.58,38.74,2
522,44.74,23.0,6.65,43.66,61.72,18.06,2
523,39.57,15.05,5.3,39.3,53.97,14.67,2
524,39.68,8.21,4.32,25.4,33.27,7.87,2
525,27.9,4.66,4.03,20.14,26.87,6.73,2
526,41.13,3.77,3.97,26.35,33.31,6.96,2
527,29.39,17.62,4.67,37.96,44.9,6.94,2
528,29.43,11.36,5.67,96.06,129.81,33.75,3
529,45.78,11.29,7.67,160.89,299.01,138.12,3
530,64.58,6.9,6.7,126.97,221.41,94.44,3
531,63.27,22.42,6.47,169.01,339.21,170.2,3
532,67.87,14.44,8.03,160.24,316.59,156.35,3
533,80.8,13.8,11.03,117.54,210.33,92.79,3
534,30.2,29.19,7.73,111.35,199.71,88.36,4
535,90.29,35.24,6.1,74.57,111.92,37.35,3
536,79.93,36.7,5.9,60.24,79.69,19.45,3
537,69.3,32.41,10.43,68.21,94.24,26.03,2
538,49.59,29.26,11.27,69.98,98.94,28.96,2
539,48.14,28.25,9.09,67.21,92.09,24.88,3
540,52.78,20.59,9.02,75.51,116.87,41.36,3
541,59.52,17.87,10.97,79.64,129.86,50.22,3
542,57.36,19.5,13.41,108.35,207.58,99.23,3
543,63.16,19.33,15.29,107.16,195.9,88.74,3
544,57.57,13.61,17.82,99.11,182.65,83.54,3
545,60.33,19.26,15.76,122.34,252.24,129.9,3
546,71.87,23.31,16.51,152.42,323.99,171.57,3
547,62.89,33.28,6.68,80.43,116.75,36.32,3
548,58.96,18.99,6.84,72.86,101.27,28.41,3
549,65.38,16.6,7.13,58.38,78.12,19.74,3
550,57.87,11.68,6.86,64.84,81.16,16.32,3
551,56.27,16.46,10.9,83.41,104.1,20.69,3
552,58.99,19.18,12.84,152.99,269.81,116.82,3
553,89.37,23.67,12.38,183.45,370.21,186.76,3
554,40.7,22.92,9.99,142.18,271.72,129.54,3
555,69.25,39.7,10.73,91.07,158.04,66.97,3
556,75.49,35.11,10.51,90.58,160.54,69.96,3
557,70.96,39.94,9.53,98.36,183.11,84.75,3
558,78.99,25.34,12.41,110.52,224.67,114.15,3
559,88.37,25.77,9.58,179.19,400.59,221.4,3
560,63.22,20.73,14.48,74.74,114.21,39.47,3
561,50.09,15.83,12.85,34.64,46.3,11.66,3
562,53.56,10.32,12.12,39.47,52.4,12.93,3
563,62.24,7.53,11.01,38.35,51.58,13.23,2
564,48.25,4.75,9.42,15.71,22.33,6.62,3
565,55.67,4.44,9.19,16.78,21.06,4.28,2
566,49.34,3.96,10.33,39.86,46.98,7.12,3
567,59.46,14.54,11.29,108.86,168.32,59.46,3
568,84.19,8.95,13.42,195.71,423.98,228.27,3
569,51.92,34.45,11.62,172.39,379.03,206.64,3
570,42.01,32.74,11.42,164.04,358.65,194.61,3
571,30.45,26.66,10.8,139.64,292.88,153.24,1
572,23.25,5.65,7.62,23.63,29.64,6.01,1
573,14.32,4.41,7.66,34.12,40.93,6.81,2
574,9.78,3.34,8.31,72.81,87.74,14.93,2
575,28.34,3.94,8.97,86.49,108.73,22.24,2
576,23.74,13.33,9.33,78.57,101.51,22.94,2
577,45.04,16.43,8.54,68.55,109.72,41.17,2
578,48.39,12.53,8.49,78.05,105.14,27.09,2
579,45.38,12.9,9.56,79.29,107.61,28.32,3
580,46.02,33.58,9.59,118.21,196.63,78.42,3
581,49.78,36.39,9.71,154.35,297.65,143.3,3
582,73.73,39.43,9.14,103.13,163.05,59.92,3
583,58.0,25.5,8.77,115.43,188.66,73.23,2
584,48.05,13.8,8.9,84.14,125.39,41.25,3
585,51.68,16.46,10.49,74.52,117.39,42.87,3
586,57.3,17.79,10.1,96.84,172.0,75.16,3
587,49.88,11.68,9.52,150.79,320.68,169.89,3
588,73.16,14.38,11.07,188.82,415.22,226.4,3
589,63.35,24.12,11.68,165.35,327.46,162.11,3
590,65.36,29.43,12.8,25.41,36.15,10.74,3
591,53.87,16.44,10.55,20.29,28.29,8.0,1
592,8.33,4.87,2.16,18.71,27.45,8.74,1
593,20.79,4.99,2.06,21.34,29.86,8.52,1
594,19.9,4.34,1.87,25.5,33.83,8.33,3
595,19.05,8.24,2.51,120.61,179.77,59.16,3
596,66.15,12.76,2.03,111.13,191.59,80.46,2
597,49.96,27.28,1.65,43.81,54.4,10.59,2
598,33.22,15.8,1.28,38.86,47.5,8.64,2
599,26.47,10.05,1.47,17.97,23.09,5.12,1
600,24.12,10.33,1.32,20.21,24.84,4.63,1
601,18.38,8.18,1.12,23.25,27.96,4.71,1
602,24.08,5.82,0.84,16.32,21.14,4.82,1
603,14.94,12.62,1.31,27.55,38.24,10.69,2
604,14.24,9.34,1.03,63.12,78.66,15.54,2
605,32.55,10.77,1.52,77.14,100.45,23.31,2
606,33.67,11.09,1.41,42.87,53.73,10.86,2
607,25.88,16.76,1.75,21.92,30.43,8.51,1
608,22.27,10.37,1.63,18.49,25.26,6.77,2
609,36.52,8.91,1.46,18.69,26.22,7.53,2
610,34.59,8.94,1.4,19.0,26.22,7.22,2
611,25.22,10.91,1.35,15.54,21.95,6.41,3
612,58.51,10.12,0.82,12.25,17.95,5.7,3
613,88.88,6.86,0.68,15.0,21.03,6.03,3
614,65.56,4.16,0.65,16.3,22.14,5.84,1
615,8.51,2.19,1.55,21.6,29.6,8.0,1
616,14.06,3.31,1.38,17.69,25.75,8.06,1
617,3.89,2.86,1.79,34.33,45.19,10.86,1
618,24.28,3.8,1.63,40.77,50.01,9.24,2
619,24.06,14.02,1.52,56.84,67.45,10.61,2
620,19.13,10.14,1.59,64.75,76.31,11.56,2
621,27.55,5.93,1.48,56.33,70.73,14.4,1
622,17.75,4.9,1.46,48.7,62.4,13.7,1
623,19.52,7.45,1.15,48.31,53.81,5.5,2
624,19.28,5.01,1.37,54.43,60.57,6.14,1
625,18.23,4.1,2.86,44.16,49.26,5.1,1
626,18.56,3.35,4.01,46.89,52.35,5.46,2
627,31.26,3.24,1.64,29.25,34.41,5.16,1
628,16.47,13.71,1.88,35.67,42.15,6.48,2
629,10.62,9.61,1.76,58.13,77.99,19.86,2
630,32.38,10.31,9.76,83.54,145.76,62.22,2
631,37.08,14.54,9.96,69.51,115.96,46.45,2
632,41.18,12.08,7.61,60.53,96.53,36.0,2
633,38.16,13.63,2.66,30.33,41.73,11.4,1
634,21.11,9.44,2.58,33.93,47.03,13.1,2
635,28.24,7.35,3.17,27.31,39.75,12.44,2
636,30.69,4.96,2.67,27.0,35.81,8.81,2
637,21.78,6.03,2.34,56.84,70.98,14.14,2
638,24.71,8.44,1.98,77.84,100.83,22.99,2
639,17.75,5.57,1.52,55.13,67.34,12.21,2
640,34.63,6.45,1.1,51.24,63.59,12.35,1
641,18.34,5.21,1.18,26.28,31.07,4.79,1
642,19.0,5.6,0.77,30.5,36.73,6.23,2
643,16.99,14.29,1.19,59.79,81.05,21.26,2
644,12.1,8.49,1.48,72.25,110.48,38.23,2
645,29.55,4.73,2.4,82.53,150.05,67.52,3
646,58.06,32.5,4.0,92.66,178.28,85.62,3
647,58.1,29.84,3.43,99.84,180.79,80.95,2
648,49.91,27.5,3.21,72.81,115.31,42.5,2
649,47.2,16.79,2.58,31.15,45.52,14.37,2
650,37.3,10.57,2.23,18.33,25.5,7.17,2
651,39.94,23.65,1.71,55.4,72.0,16.6,2
652,25.89,17.03,1.38,43.49,55.68,12.19,1
653,22.96,11.49,1.54,48.87,59.91,11.04,2
654,17.5,12.14,1.47,68.33,86.35,18.02,2
655,27.02,9.31,1.44,62.25,77.75,15.5,2
656,16.28,10.62,1.52,84.32,108.18,23.86,2
657,22.9,17.52,1.15,56.87,71.95,15.08,2
658,26.35,11.04,0.98,47.57,57.65,10.08,1
659,14.38,7.67,0.89,45.55,53.48,7.93,1
660,13.98,5.62,0.67,35.02,42.88,7.86,1
661,10.05,5.55,0.81,37.12,46.07,8.95,1
662,14.02,4.24,0.92,30.89,38.01,7.12,1
663,13.82,3.38,1.0,31.47,37.9,6.43,1
664,8.39,3.21,1.99,29.79,35.1,5.31,1
665,4.8,2.83,1.04,26.69,32.09,5.4,1
666,4.49,2.32,0.9,23.53,28.19,4.66,1
667,13.72,4.16,0.82,25.2,30.79,5.59,1
668,17.46,7.72,1.24,45.62,59.45,13.83,1
669,13.82,10.38,5.03,33.03,48.01,14.98,1
670,23.09,11.43,2.99,25.25,37.31,12.06,1
671,22.24,8.01,2.18,23.8,34.39,10.59,1
672,15.43,5.16,2.46,27.35,39.39,12.04,1
673,13.2,3.39,2.61,22.19,32.42,10.23,1
674,7.89,4.54,2.05,19.69,30.94,11.25,1
675,5.94,2.26,2.07,18.85,27.59,8.74,1
676,4.33,1.18,1.78,26.17,37.01,10.84,1
677,3.22,2.76,1.46,35.97,44.84,8.87,2
678,10.07,4.18,0.91,57.11,67.17,10.06,2
679,8.95,4.22,1.31,74.5,89.32,14.82,1
680,4.72,4.66,1.72,33.6,41.43,7.83,1
681,7.38,4.76,1.42,28.25,35.84,7.59,1
682,3.86,2.97,0.79,19.59,25.02,5.43,1
683,4.09,3.74,0.72,25.95,32.54,6.59,1
684,5.12,4.36,1.1,23.47,32.42,8.95,1
685,4.22,3.17,1.48,29.5,39.28,9.78,1
686,7.26,6.69,1.59,33.7,43.49,9.79,1
687,10.14,3.92,1.88,34.06,42.97,8.91,1
688,7.4,3.27,1.1,37.57,45.93,8.36,1
689,15.66,3.36,1.29,34.54,42.37,7.83,1
690,9.28,3.15,1.25,34.58,43.07,8.49,1
691,5.6,3.56,1.4,35.48,42.67,7.19,1
692,9.93,9.62,1.55,35.59,42.52,6.93,1
693,5.9,5.77,1.32,21.96,26.85,4.89,1
694,12.5,5.52,0.83,34.7,39.97,5.27,3
695,28.05,9.2,2.97,139.05,274.17,135.12,3
696,39.28,38.26,2.72,33.53,47.57,14.04,2
697,25.74,20.16,2.61,19.33,29.1,9.77,1
698,15.71,4.99,2.6,16.95,24.37,7.42,1
699,10.32,2.35,1.65,33.25,40.46,7.21,1
700,22.84,13.16,1.29,49.54,57.85,8.31,1
701,12.62,8.39,1.25,40.96,47.37,6.41,1
702,17.35,8.53,1.65,42.29,48.67,6.38,1
703,21.71,5.81,1.43,44.7,51.77,7.07,1
704,12.43,3.92,1.32,46.85,53.32,6.47,2
705,9.76,5.44,1.52,90.22,115.87,25.65,2
706,34.57,3.54,1.56,69.48,84.52,15.04,2
707,31.43,7.15,2.37,58.28,66.86,8.58,2
708,31.16,11.24,2.0,50.02,57.04,7.02,2
709,38.79,11.19,1.41,44.17,51.86,7.69,2
710,35.78,8.49,1.49,41.21,48.0,6.79,2
711,34.45,13.25,3.58,55.65,82.09,26.44,3
712,39.31,31.43,2.91,43.11,63.89,20.78,2
713,22.38,16.63,2.69,14.13,20.6,6.47,1
714,13.55,9.86,2.56,20.43,28.24,7.81,3
715,57.81,34.26,6.87,90.28,150.23,59.95,3
716,56.76,30.03,8.59,133.02,259.64,126.62,3
717,79.47,50.06,8.74,110.97,188.65,77.68,4
718,97.92,56.15,7.48,120.82,203.96,83.14,2
719,45.59,11.04,5.67,86.47,115.16,28.69,3
720,56.4,14.55,4.79,83.19,108.37,25.18,3
721,63.54,9.44,3.27,71.82,87.53,15.71,2
722,49.21,11.28,2.23,51.42,61.18,9.76,2
723,38.88,6.78,3.22,63.63,79.05,15.42,2
724,28.49,12.76,3.03,82.7,108.99,26.29,3
725,26.57,8.5,2.85,124.74,207.09,82.35,2
726,33.19,12.75,2.26,82.04,114.51,32.47,2
727,45.96,10.85,1.52,46.89,57.21,10.32,1
728,21.05,14.97,1.22,24.23,32.6,8.37,1
729,18.81,6.47,1.57,21.77,30.64,8.87,1
730,12.5,11.84,1.72,21.72,31.65,9.93,2
731,25.22,7.44,5.2,42.31,53.62,11.31,1
732,22.18,6.56,4.92,49.32,62.69,13.37,1
733,13.88,9.79,4.54,40.03,48.75,8.72,2
734,20.1,5.99,4.43,73.63,102.56,28.93,2
735,13.37,11.88,5.03,88.51,145.21,56.7,2
736,44.06,20.2,4.79,75.09,118.97,43.88,2
737,46.55,25.94,4.19,42.13,51.3,9.17,1
738,19.62,7.92,3.66,33.4,41.48,8.08,2
739,30.2,5.55,4.09,64.72,106.41,41.69,2
740,25.03,4.97,4.27,75.42,146.34,70.92,2
741,37.25,26.97,7.58,30.67,51.3,20.63,2
742,30.04,21.25,6.67,24.87,38.55,13.68,2
743,19.26,17.07,6.33,25.78,37.18,11.4,2
744,25.34,10.49,5.52,17.46,24.78,7.32,1
745,15.82,13.33,5.28,16.77,24.4,7.63,2
746,28.61,12.89,5.03,19.33,27.41,8.08,2
747,18.09,15.4,4.64,19.3,27.21,7.91,2
748,44.04,15.92,5.49,53.05,63.17,10.12,2
749,29.38,9.1,5.35,92.15,115.74,23.59,3
750,61.54,26.33,4.72,53.36,69.7,16.34,2
751,35.54,20.84,4.39,44.29,56.42,12.13,1
752,18.89,11.96,4.42,49.74,66.94,17.2,2
753,26.77,9.68,4.93,41.72,86.7,44.98,2
754,36.98,7.3,6.65,71.48,132.64,61.16,2
755,41.19,5.66,8.3,87.38,167.33,79.95,2
756,40.4,28.48,7.32,59.78,93.34,33.56,2
757,38.67,14.9,6.22,39.18,57.21,18.03,1
758,20.65,8.62,5.33,29.58,43.26,13.68,1
759,16.09,10.52,4.97,22.46,31.58,9.12,1
760,17.69,6.82,4.95,19.45,27.41,7.96,1
761,15.64,5.74,5.01,20.96,29.15,8.19,1
762,17.59,4.29,4.84,19.67,27.51,7.84,2
763,24.28,4.09,6.11,68.98,84.87,15.89,2
764,24.95,4.69,5.57,63.42,77.67,14.25,3
765,30.59,18.99,5.51,169.85,339.62,169.77,2
766,42.84,13.37,7.32,38.59,45.82,7.23,1
767,21.22,6.14,4.33,28.08,33.44,5.36,1
768,13.17,5.75,3.99,28.48,33.63,5.15,1
769,21.94,12.22,4.24,43.51,50.92,7.41,2
770,23.58,7.92,4.44,88.8,145.84,57.04,3
771,38.06,5.77,5.27,115.29,219.03,103.74,2
772,45.23,10.52,9.08,77.22,134.56,57.34,3
773,51.49,28.46,11.12,48.96,74.18,25.22,2
774,30.21,6.13,4.26,21.58,28.45,6.87,1
775,8.93,6.87,2.9,35.52,44.43,8.91,1
776,7.15,6.13,2.66,34.91,41.82,6.91,1
777,13.94,4.56,2.74,37.37,44.33,6.96,1
778,11.88,5.17,2.33,38.17,45.12,6.95,1
779,22.27,12.03,2.64,29.12,36.05,6.93,1
780,21.54,8.42,2.65,26.21,31.81,5.6,1
781,11.41,9.32,3.21,19.55,24.23,4.68,1
782,7.37,6.62,3.45,20.13,24.72,4.59,1
783,7.08,4.62,3.36,24.03,28.69,4.66,1
784,19.02,5.32,3.71,26.19,31.28,5.09,1
785,11.06,4.28,3.37,38.94,46.71,7.77,2
786,8.34,4.69,2.92,57.97,74.87,16.9,1
787,15.37,12.2,3.89,22.08,30.66,8.58,1
788,10.64,7.87,4.27,19.21,27.65,8.44,1
789,14.76,5.62,5.18,18.11,26.55,8.44,1
790,8.93,5.29,3.95,25.17,34.47,9.3,2
791,26.59,4.01,3.65,26.93,37.13,10.2,1
792,16.96,4.32,3.34,29.68,38.67,8.99,2
793,46.14,7.04,3.65,43.98,54.26,10.28,2
794,25.81,5.14,2.89,73.44,91.81,18.37,2
795,16.08,3.15,2.71,53.67,64.05,10.38,1
796,9.93,4.26,2.99,39.94,47.26,7.32,2
797,26.94,3.96,2.87,43.73,50.39,6.66,2
798,15.59,3.9,3.38,53.9,62.34,8.44,2
799,20.59,2.55,3.64,67.41,78.05,10.64,2
800,21.57,4.14,3.6,55.34,64.55,9.21,2
801,27.43,9.93,3.68,40.5,47.31,6.81,1
802,15.75,6.92,3.35,33.86,40.39,6.53,1
803,19.71,6.31,3.46,30.46,35.81,5.35,2
804,30.58,4.75,3.4,28.59,34.12,5.53,1
805,17.3,3.2,4.22,36.88,43.02,6.14,2
806,10.81,1.66,3.83,64.75,80.1,15.35,2
807,7.85,3.7,4.63,89.12,121.8,32.68,1
808,15.41,4.22,4.97,15.88,24.31,8.43,1
809,10.14,2.81,4.71,17.21,25.84,8.63,1
810,6.67,3.73,4.19,22.39,31.95,9.56,1
811,10.84,4.28,4.44,34.6,45.38,10.78,2
812,14.02,3.68,4.4,65.72,83.08,17.36,2
813,22.37,16.84,5.24,55.81,67.03,11.22,2
814,22.37,16.84,5.24,55.81,67.03,11.22,2
815,16.18,7.04,6.15,69.74,84.51,14.77,1
816,12.51,4.92,5.56,41.93,49.78,7.85,1
817,17.6,6.25,6.13,43.7,48.82,5.12,2
818,12.39,5.36,5.32,51.88,57.21,5.33,2
819,17.18,2.34,4.41,59.74,76.96,17.22,3
820,25.88,31.36,9.05,72.82,106.29,33.47,2
821,23.42,22.14,6.89,24.1,34.21,10.11,2
822,23.71,16.29,5.53,21.27,31.11,9.84,2
823,30.37,10.74,5.33,18.16,26.88,8.72,1
824,21.65,7.93,4.72,21.82,31.54,9.72,1
825,24.99,6.76,4.77,24.76,34.41,9.65,1
826,20.91,6.2,4.62,29.75,38.43,8.68,1
827,11.41,5.6,4.83,38.83,49.72,10.89,2
828,25.4,5.02,5.06,46.77,55.15,8.38,2
829,22.29,5.44,5.21,74.46,86.84,12.38,2
830,46.24,8.22,4.89,64.76,74.25,9.49,1
831,8.11,4.04,3.01,23.25,32.13,8.88,1
832,8.74,4.54,2.97,18.37,23.22,4.85,1
833,5.05,4.28,3.2,18.64,23.41,4.77,1
834,8.46,3.69,3.73,26.12,34.17,8.05,1
835,6.8,6.31,4.11,42.94,57.4,14.46,1
836,17.38,14.46,4.36,31.49,45.4,13.91,1
837,12.3,8.9,6.28,26.53,38.28,11.75,2
838,29.97,4.63,3.53,17.94,26.12,8.18,1
839,17.3,5.26,3.63,14.93,23.36,8.43,1
840,12.97,2.63,3.22,18.01,27.54,9.53,1
841,9.78,1.4,3.41,20.72,30.0,9.28,1
842,13.96,2.92,3.48,24.62,34.43,9.81,1
843,9.41,4.21,3.24,29.41,40.49,11.08,2
844,19.09,4.24,3.11,51.82,65.06,13.24,2
845,11.42,4.18,3.2,55.02,63.47,8.45,2
846,7.52,3.37,3.95,65.57,74.63,9.06,2
847,9.55,8.23,3.23,63.36,74.49,11.13,2
848,14.39,6.18,2.91,56.22,66.34,10.12,2
849,9.74,4.98,3.05,73.71,85.7,11.99,2
850,32.97,5.54,3.39,77.47,92.84,15.37,2
851,31.77,8.66,3.3,66.75,77.22,10.47,2
852,26.11,17.64,3.48,50.04,57.53,7.49,1
853,15.15,10.62,2.81,47.87,55.75,7.88,1
854,15.28,5.3,2.43,35.57,42.61,7.04,2
855,24.78,2.75,2.26,63.25,81.64,18.39,2
856,26.35,4.28,3.34,73.74,113.04,39.3,2
857,22.2,10.32,3.96,55.6,80.56,24.96,2
858,21.87,13.63,4.56,54.79,78.99,24.2,2
859,30.76,9.3,4.81,47.08,66.56,19.48,1
860,24.02,10.3,4.33,35.29,49.14,13.85,1
861,19.79,6.6,3.76,24.55,35.44,10.89,1
862,17.83,5.47,3.59,49.54,64.36,14.82,1
863,11.17,4.14,3.65,48.23,64.26,16.03,1
864,18.38,3.09,3.61,41.71,53.26,11.55,1
865,21.02,4.47,3.38,21.87,29.51,7.64,1
866,9.18,4.42,3.26,47.25,60.41,13.16,2
867,7.05,2.82,3.42,70.25,90.05,19.8,2
868,26.49,3.22,3.52,57.36,71.1,13.74,1
869,17.6,3.16,3.26,49.88,61.77,11.89,1
870,13.29,4.54,2.81,47.52,58.18,10.66,1
871,12.17,10.37,2.96,42.22,52.05,9.83,1
872,10.15,9.82,2.68,35.8,42.96,7.16,1
873,22.29,5.98,2.21,24.06,30.19,6.13,1
874,12.37,5.47,2.25,18.21,23.54,5.33,1
875,14.92,5.48,2.14,15.79,20.45,4.66,1
876,13.79,3.73,2.26,16.84,22.02,5.18,1
877,8.41,2.78,1.74,17.54,22.36,4.82,1
878,5.9,2.82,1.86,17.94,22.88,4.94,1
879,5.42,2.51,2.19,34.71,43.68,8.97,1
880,5.87,5.49,1.94,49.13,65.73,16.6,1
881,8.43,5.77,3.34,16.26,23.87,7.61,1
882,11.53,4.05,3.0,17.35,25.1,7.75,1
883,9.53,4.28,3.06,18.79,26.58,7.79,1
884,13.96,4.73,3.3,22.72,31.58,8.86,1
885,10.05,4.54,3.3,35.68,45.83,10.15,2
886,27.27,4.27,2.85,61.9,78.34,16.44,2
887,24.51,7.43,2.36,56.25,67.41,11.16,2
888,24.42,13.15,2.5,54.22,63.78,9.56,2
889,32.98,9.73,2.34,54.98,66.99,12.01,2
890,29.78,18.35,2.03,48.7,58.84,10.14,1
891,16.61,10.82,2.33,44.91,54.9,9.99,2
892,25.11,18.23,2.11,31.49,37.94,6.45,1
893,13.18,11.11,1.99,24.87,30.28,5.41,1
894,8.67,6.21,1.83,19.65,24.35,4.7,1
895,9.77,7.0,1.92,17.22,22.09,4.87,1
896,13.89,12.56,2.1,17.59,22.35,4.76,1
897,18.95,6.38,1.74,17.44,22.6,5.16,1
898,19.64,5.88,1.95,33.17,41.12,7.95,2
899,28.64,15.14,2.64,33.38,46.35,12.97,2
900,32.98,18.6,2.94,20.96,31.36,10.4,1
901,21.5,10.65,2.78,17.86,26.12,8.26,1
902,16.54,7.27,2.95,19.39,28.26,8.87,1
903,18.58,10.06,4.12,17.51,26.91,9.4,1
904,15.56,6.62,5.85,18.46,27.67,9.21,1
905,19.19,7.22,5.15,21.88,31.31,9.43,1
906,16.62,5.57,5.04,28.52,38.71,10.19,1
907,14.15,3.35,4.7,33.82,45.37,11.55,1
908,12.15,2.87,4.35,47.52,60.22,12.7,2
909,13.41,4.49,4.41,51.41,61.81,10.4,2
910,17.61,3.11,4.02,56.37,68.18,11.81,2
911,12.42,2.59,3.52,59.61,72.79,13.18,1
912,9.0,4.08,2.71,35.33,43.95,8.62,1
913,19.23,2.93,2.83,47.66,57.62,9.96,1
914,11.27,3.81,2.56,33.65,41.01,7.36,1
915,14.32,3.79,2.73,27.39,32.99,5.6,1
916,7.8,4.66,2.46,17.98,23.02,5.04,1
917,5.99,4.29,2.64,17.1,22.55,5.45,1
918,8.81,4.02,2.77,18.74,23.56,4.82,1
919,9.92,3.27,2.65,18.03,22.76,4.73,1
920,10.86,3.0,2.6,39.27,48.52,9.25,2
921,25.55,4.22,2.73,55.49,73.5,18.01,1
922,21.17,7.35,3.01,36.74,51.77,15.03,1
923,14.15,9.38,3.81,23.86,33.56,9.7,1
924,17.21,6.21,3.52,30.4,40.76,10.36,1
925,15.94,4.23,3.46,49.58,61.59,12.01,2
926,25.65,4.16,3.88,74.6,86.23,11.63,2
927,24.92,3.48,4.33,56.52,66.62,10.1,2
928,31.13,5.27,4.81,92.56,154.9,62.34,3
929,39.1,20.09,5.15,187.5,340.45,152.95,3
930,72.23,29.08,7.85,141.45,235.05,93.6,3
931,79.28,32.37,8.45,115.14,174.69,59.55,3
932,69.61,37.12,7.54,119.37,192.07,72.7,3
933,71.66,30.38,9.18,98.12,142.1,43.98,3
934,86.6,18.65,7.1,79.44,109.62,30.18,3
935,74.92,24.69,5.95,77.16,108.94,31.78,3
936,68.52,26.03,7.11,68.53,90.46,21.93,3
937,61.39,34.1,8.47,73.23,108.33,35.1,3
938,50.52,44.29,14.77,86.19,145.2,59.01,3
939,50.06,38.02,13.76,79.05,129.49,50.44,2
940,43.37,23.81,10.03,80.62,124.26,43.64,2
941,38.19,19.98,8.34,93.03,140.02,46.99,2
942,32.43,24.72,5.63,32.0,45.11,13.11,2
943,45.01,17.62,4.35,17.03,26.79,9.76,3
944,53.85,14.98,4.41,18.22,26.33,8.11,2
945,49.36,12.51,3.85,16.95,24.37,7.42,2
946,32.94,8.51,3.32,21.87,30.69,8.82,2
947,37.77,25.74,9.1,69.41,105.0,35.59,2
948,32.79,22.22,4.88,28.59,38.91,10.32,2
949,25.44,16.23,3.81,24.25,32.58,8.33,1
950,19.82,11.4,2.52,23.16,32.05,8.89,2
951,30.29,7.68,2.85,31.09,39.98,8.89,2
952,48.06,20.4,3.57,28.78,36.87,8.09,2
953,34.6,18.37,3.14,24.87,31.75,6.88,2
954,39.13,10.58,2.91,50.57,60.92,10.35,2
955,47.5,12.92,5.47,96.49,127.66,31.17,3
956,52.91,18.44,4.23,77.2,96.27,19.07,3
957,49.11,17.6,4.48,136.62,210.6,73.98,3
958,59.85,31.82,4.46,124.84,196.15,71.31,3
959,68.63,26.47,3.94,116.99,191.31,74.32,3
960,69.94,44.91,3.5,101.88,153.88,52.0,3
961,63.88,38.24,4.41,92.22,126.6,34.38,3
962,50.49,34.24,4.57,76.23,91.92,15.69,3
963,55.04,23.32,5.02,75.55,91.61,16.06,2
964,49.01,20.16,5.23,74.73,92.48,17.75,3
965,53.5,16.88,4.63,63.43,74.79,11.36,2
966,45.96,19.31,4.21,74.24,104.44,30.2,3
967,58.3,30.35,4.81,33.24,49.08,15.84,2
968,45.11,22.0,3.71,23.78,34.11,10.33,2
969,32.69,12.66,3.14,20.63,29.83,9.2,1
970,22.27,9.64,2.84,19.38,28.04,8.66,2
971,25.43,7.18,3.3,16.41,24.34,7.93,2
972,31.73,4.04,3.35,16.43,24.0,7.57,2
973,33.33,8.53,3.58,21.29,30.39,9.1,2
974,44.99,21.37,3.65,24.09,32.63,8.54,2
975,38.81,17.39,4.01,30.96,39.72,8.76,2
976,36.65,12.87,3.41,45.55,56.07,10.52,2
977,24.4,24.22,3.57,57.98,67.35,9.37,2
978,29.1,28.34,3.44,75.74,87.01,11.27,2
979,23.9,19.44,3.55,56.52,63.62,7.1,3
980,19.78,11.94,3.13,107.88,124.87,16.99,2
981,21.98,9.77,3.07,86.97,108.98,22.01,2
982,23.7,12.96,5.21,56.56,65.39,8.83,2
983,25.76,10.22,4.47,49.92,56.98,7.06,2
984,20.99,15.31,4.21,44.11,51.21,7.1,2
985,29.93,13.21,3.54,55.95,64.25,8.3,2
986,37.3,9.57,3.19,51.21,61.35,10.14,2
987,26.13,7.25,3.9,54.43,98.67,44.24,2
988,16.86,12.93,5.64,96.13,165.32,69.19,2
